Year,(semi-) final,Jury or Televoting,From country,To country,Points
2016,sf1,T,Montenegro,Russia,10
2016,sf1,T,Greece,Cyprus,12
2016,sf1,T,Armenia,Finland,0
2016,sf1,T,Finland,Malta,0
2016,sf1,T,Iceland,Czech Republic,0
2016,sf1,T,Sweden,Azerbaijan,0
2016,sf1,T,Croatia,Malta,1
2016,sf1,T,Cyprus,Croatia,1
2016,sf1,T,Finland,Armenia,1
2016,sf1,T,San Marino,Iceland,1
2016,sf1,T,Spain,Malta,1
2016,sf1,T,Bosnia & Herzegovina,Armenia,3
2016,sf1,T,Russia,Greece,3
2016,sf1,T,Austria,Croatia,6
2016,sf1,T,Greece,Hungary,7
2016,sf1,T,Montenegro,Croatia,8
2016,sf1,T,Armenia,Russia,12
2016,sf1,T,Hungary,Azerbaijan,12
2016,sf1,T,Azerbaijan,Montenegro,0
2016,sf1,T,Czech Republic,Finland,0
2016,sf1,T,Estonia,Azerbaijan,0
2016,sf1,T,France,Azerbaijan,0
2016,sf1,T,Iceland,Croatia,0
2016,sf1,T,Malta,Montenegro,0
2016,sf1,T,Moldova,Cyprus,0
2016,sf1,T,Sweden,Czech Republic,0
2016,sf1,T,The Netherlands,Azerbaijan,0
2016,sf1,T,France,Croatia,1
2016,sf1,T,Czech Republic,Croatia,2
2016,sf1,T,Iceland,Malta,4
2016,sf1,T,Malta,San Marino,5
2016,sf1,T,Moldova,Malta,5
2016,sf1,T,Russia,Moldova,5
2016,sf1,T,Cyprus,Hungary,6
2016,sf1,T,Hungary,The Netherlands,6
2016,sf1,T,Spain,Czech Republic,7
2016,sf1,T,Finland,Russia,8
2016,sf1,T,Austria,The Netherlands,10
2016,sf1,T,Bosnia & Herzegovina,Azerbaijan,10
2016,sf1,T,Croatia,Russia,10
2016,sf1,T,San Marino,Azerbaijan,10
2016,sf1,T,Sweden,The Netherlands,10
2016,sf1,T,The Netherlands,Austria,10
2016,sf1,T,Montenegro,Bosnia & Herzegovina,12
2016,sf1,T,Armenia,Moldova,0
2016,sf1,T,Azerbaijan,Greece,0
2016,sf1,T,Estonia,Czech Republic,0
2016,sf1,T,Greece,Montenegro,0
2016,sf1,T,Russia,Czech Republic,1
2016,sf1,T,Armenia,Czech Republic,2
2016,sf1,T,Finland,Croatia,2
2016,sf1,T,Hungary,Armenia,2
2016,sf1,T,Moldova,Croatia,2
2016,sf1,T,Croatia,Armenia,3
2016,sf1,T,Iceland,Armenia,3
2016,sf1,T,Sweden,Armenia,3
2016,sf1,T,Austria,Armenia,4
2016,sf1,T,Czech Republic,Austria,5
2016,sf1,T,Estonia,Hungary,5
2016,sf1,T,France,Hungary,7
2016,sf1,T,Montenegro,Azerbaijan,7
2016,sf1,T,Bosnia & Herzegovina,Croatia,12
2016,sf1,T,The Netherlands,Armenia,12
2016,sf1,T,Azerbaijan,Moldova,0
2016,sf1,T,Cyprus,Czech Republic,0
2016,sf1,T,Greece,Azerbaijan,0
2016,sf1,T,Malta,Finland,0
2016,sf1,T,San Marino,Malta,0
2016,sf1,T,Spain,Azerbaijan,0
2016,sf1,T,Bosnia & Herzegovina,Hungary,1
2016,sf1,T,Greece,Malta,1
2016,sf1,T,Hungary,Finland,1
2016,sf1,T,Montenegro,Czech Republic,1
2016,sf1,T,San Marino,Czech Republic,2
2016,sf1,T,The Netherlands,Czech Republic,2
2016,sf1,T,Estonia,Iceland,3
2016,sf1,T,Armenia,The Netherlands,4
2016,sf1,T,Finland,Iceland,5
2016,sf1,T,France,Cyprus,5
2016,sf1,T,Russia,Hungary,6
2016,sf1,T,Spain,The Netherlands,6
2016,sf1,T,Sweden,Finland,6
2016,sf1,T,Azerbaijan,Malta,8
2016,sf1,T,Cyprus,Azerbaijan,8
2016,sf1,T,Iceland,Austria,8
2016,sf1,T,Croatia,Bosnia & Herzegovina,12
2016,sf1,T,Austria,Azerbaijan,0
2016,sf1,T,Czech Republic,Iceland,0
2016,sf1,T,Malta,Moldova,0
2016,sf1,T,Moldova,The Netherlands,0
2016,sf1,T,Sweden,Croatia,1
2016,sf1,T,Malta,Czech Republic,2
2016,sf1,T,Austria,Iceland,3
2016,sf1,T,Moldova,Hungary,6
2016,sf1,T,The Netherlands,Hungary,6
2016,sf1,T,Armenia,Greece,7
2016,sf1,T,Iceland,Azerbaijan,7
2016,sf1,T,Bosnia & Herzegovina,Montenegro,8
2016,sf1,T,Azerbaijan,San Marino,10
2016,sf1,T,Czech Republic,Azerbaijan,10
2016,sf1,T,Finland,Austria,10
2016,sf1,T,Cyprus,Greece,12
2016,sf1,T,France,Armenia,12
2016,sf1,T,San Marino,Russia,12
2016,sf1,T,Croatia,Azerbaijan,0
2016,sf1,T,Estonia,Croatia,0
2016,sf1,T,Greece,Moldova,0
2016,sf1,T,Hungary,Croatia,0
2016,sf1,T,Montenegro,Greece,0
2016,sf1,T,Russia,Montenegro,0
2016,sf1,T,Spain,Finland,0
2016,sf1,T,Estonia,Armenia,1
2016,sf1,T,Moldova,Estonia,1
2016,sf1,T,Armenia,Croatia,3
2016,sf1,T,Azerbaijan,Czech Republic,3
2016,sf1,T,Cyprus,Austria,3
2016,sf1,T,San Marino,Bosnia & Herzegovina,4
2016,sf1,T,Spain,Iceland,4
2016,sf1,T,Bosnia & Herzegovina,Malta,5
2016,sf1,T,Croatia,The Netherlands,5
2016,sf1,T,Greece,Austria,5
2016,sf1,T,Iceland,Hungary,6
2016,sf1,T,Czech Republic,Bosnia & Herzegovina,7
2016,sf1,T,Hungary,Cyprus,7
2016,sf1,T,Sweden,Austria,7
2016,sf1,T,France,Russia,8
2016,sf1,T,Austria,Finland,0
2016,sf1,T,Finland,Azerbaijan,0
2016,sf1,T,Malta,Estonia,0
2016,sf1,T,Montenegro,The Netherlands,0
2016,sf1,T,Russia,Estonia,0
2016,sf1,T,The Netherlands,Finland,0
2016,sf1,T,Armenia,Bosnia & Herzegovina,1
2016,sf1,T,Malta,Austria,1
2016,sf1,T,Azerbaijan,Estonia,2
2016,sf1,T,Greece,The Netherlands,2
2016,sf1,T,Sweden,Cyprus,2
2016,sf1,T,France,Czech Republic,3
2016,sf1,T,Spain,Cyprus,3
2016,sf1,T,Czech Republic,Cyprus,4
2016,sf1,T,Russia,Croatia,4
2016,sf1,T,Iceland,Cyprus,5
2016,sf1,T,Montenegro,Hungary,6
2016,sf1,T,The Netherlands,Russia,8
2016,sf1,T,Estonia,Russia,12
2016,sf1,T,Finland,Estonia,12
2016,sf1,T,Austria,Estonia,0
2016,sf1,T,Bosnia & Herzegovina,The Netherlands,0
2016,sf1,T,Croatia,Iceland,0
2016,sf1,T,Cyprus,Iceland,0
2016,sf1,T,Hungary,Iceland,0
2016,sf1,T,Moldova,Bosnia & Herzegovina,0
2016,sf1,T,San Marino,Croatia,0
2016,sf1,T,Azerbaijan,Cyprus,1
2016,sf1,T,Iceland,San Marino,1
2016,sf1,T,Austria,Cyprus,2
2016,sf1,T,Bosnia & Herzegovina,Cyprus,2
2016,sf1,T,Cyprus,Moldova,2
2016,sf1,T,France,Moldova,2
2016,sf1,T,Iceland,Finland,2
2016,sf1,T,Montenegro,San Marino,2
2016,sf1,T,Spain,Croatia,2
2016,sf1,T,Finland,San Marino,3
2016,sf1,T,Greece,Czech Republic,3
2016,sf1,T,Malta,Iceland,3
2016,sf1,T,San Marino,Austria,3
2016,sf1,T,Azerbaijan,The Netherlands,4
2016,sf1,T,Cyprus,The Netherlands,4
2016,sf1,T,Estonia,San Marino,4
2016,sf1,T,Finland,Hungary,4
2016,sf1,T,Greece,Croatia,4
2016,sf1,T,Moldova,San Marino,4
2016,sf1,T,Sweden,Hungary,4
2016,sf1,T,The Netherlands,San Marino,4
2016,sf1,T,Armenia,Austria,5
2016,sf1,T,Austria,San Marino,5
2016,sf1,T,Hungary,San Marino,5
2016,sf1,T,Montenegro,Cyprus,5
2016,sf1,T,Sweden,Iceland,5
2016,sf1,T,Armenia,Hungary,6
2016,sf1,T,Azerbaijan,Austria,6
2016,sf1,T,Bosnia & Herzegovina,Austria,6
2016,sf1,T,Croatia,Montenegro,6
2016,sf1,T,France,Bosnia & Herzegovina,6
2016,sf1,T,Greece,San Marino,6
2016,sf1,T,Croatia,Austria,7
2016,sf1,T,Estonia,Finland,7
2016,sf1,T,Finland,Cyprus,7
2016,sf1,T,Malta,The Netherlands,7
2016,sf1,T,Moldova,Austria,7
2016,sf1,T,San Marino,Hungary,7
2016,sf1,T,The Netherlands,Bosnia & Herzegovina,7
2016,sf1,T,Armenia,Cyprus,8
2016,sf1,T,Austria,Hungary,8
2016,sf1,T,Czech Republic,Russia,8
2016,sf1,T,Hungary,Austria,8
2016,sf1,T,Malta,Hungary,8
2016,sf1,T,Russia,Cyprus,8
2016,sf1,T,San Marino,Armenia,8
2016,sf1,T,Estonia,Austria,10
2016,sf1,T,Malta,Azerbaijan,10
2016,sf1,T,Russia,Austria,10
2016,sf1,T,Austria,Bosnia & Herzegovina,12
2016,sf1,T,Czech Republic,Armenia,12
2016,sf1,T,Moldova,Azerbaijan,12
2016,sf1,T,Spain,Austria,12
2016,sf1,T,Sweden,Bosnia & Herzegovina,12
2016,sf1,T,Armenia,San Marino,0
2016,sf1,T,Armenia,Estonia,0
2016,sf1,T,Armenia,Azerbaijan,0
2016,sf1,T,Armenia,Iceland,0
2016,sf1,T,Austria,Greece,0
2016,sf1,T,Austria,Moldova,0
2016,sf1,T,Austria,Montenegro,0
2016,sf1,T,Azerbaijan,Finland,0
2016,sf1,T,Azerbaijan,Croatia,0
2016,sf1,T,Azerbaijan,Armenia,0
2016,sf1,T,Azerbaijan,Iceland,0
2016,sf1,T,Bosnia & Herzegovina,Finland,0
2016,sf1,T,Bosnia & Herzegovina,Greece,0
2016,sf1,T,Bosnia & Herzegovina,Moldova,0
2016,sf1,T,Bosnia & Herzegovina,Estonia,0
2016,sf1,T,Bosnia & Herzegovina,Iceland,0
2016,sf1,T,Croatia,Finland,0
2016,sf1,T,Croatia,Greece,0
2016,sf1,T,Croatia,Moldova,0
2016,sf1,T,Croatia,San Marino,0
2016,sf1,T,Croatia,Estonia,0
2016,sf1,T,Cyprus,Finland,0
2016,sf1,T,Cyprus,San Marino,0
2016,sf1,T,Cyprus,Estonia,0
2016,sf1,T,Cyprus,Montenegro,0
2016,sf1,T,Cyprus,Bosnia & Herzegovina,0
2016,sf1,T,Czech Republic,Greece,0
2016,sf1,T,Czech Republic,Moldova,0
2016,sf1,T,Czech Republic,San Marino,0
2016,sf1,T,Czech Republic,Estonia,0
2016,sf1,T,Czech Republic,Montenegro,0
2016,sf1,T,Estonia,Greece,0
2016,sf1,T,Estonia,Moldova,0
2016,sf1,T,Estonia,Montenegro,0
2016,sf1,T,Estonia,Bosnia & Herzegovina,0
2016,sf1,T,Finland,Greece,0
2016,sf1,T,Finland,Moldova,0
2016,sf1,T,Finland,Montenegro,0
2016,sf1,T,Finland,Bosnia & Herzegovina,0
2016,sf1,T,France,Finland,0
2016,sf1,T,France,Greece,0
2016,sf1,T,France,San Marino,0
2016,sf1,T,France,Estonia,0
2016,sf1,T,France,Montenegro,0
2016,sf1,T,France,Iceland,0
2016,sf1,T,Greece,Finland,0
2016,sf1,T,Greece,Estonia,0
2016,sf1,T,Greece,Iceland,0
2016,sf1,T,Greece,Bosnia & Herzegovina,0
2016,sf1,T,Hungary,Greece,0
2016,sf1,T,Hungary,Moldova,0
2016,sf1,T,Hungary,Estonia,0
2016,sf1,T,Hungary,Montenegro,0
2016,sf1,T,Hungary,Bosnia & Herzegovina,0
2016,sf1,T,Iceland,Greece,0
2016,sf1,T,Iceland,Moldova,0
2016,sf1,T,Iceland,Estonia,0
2016,sf1,T,Iceland,Montenegro,0
2016,sf1,T,Iceland,Bosnia & Herzegovina,0
2016,sf1,T,Malta,Greece,0
2016,sf1,T,Malta,Croatia,0
2016,sf1,T,Malta,Bosnia & Herzegovina,0
2016,sf1,T,Moldova,Finland,0
2016,sf1,T,Moldova,Greece,0
2016,sf1,T,Moldova,Montenegro,0
2016,sf1,T,Moldova,Iceland,0
2016,sf1,T,Montenegro,Finland,0
2016,sf1,T,Montenegro,Moldova,0
2016,sf1,T,Montenegro,Austria,0
2016,sf1,T,Montenegro,Estonia,0
2016,sf1,T,Montenegro,Iceland,0
2016,sf1,T,Russia,Finland,0
2016,sf1,T,Russia,The Netherlands,0
2016,sf1,T,Russia,San Marino,0
2016,sf1,T,Russia,Iceland,0
2016,sf1,T,Russia,Bosnia & Herzegovina,0
2016,sf1,T,San Marino,Finland,0
2016,sf1,T,San Marino,Greece,0
2016,sf1,T,San Marino,Moldova,0
2016,sf1,T,San Marino,Estonia,0
2016,sf1,T,Spain,Greece,0
2016,sf1,T,Spain,Moldova,0
2016,sf1,T,Spain,San Marino,0
2016,sf1,T,Spain,Estonia,0
2016,sf1,T,Spain,Montenegro,0
2016,sf1,T,Spain,Bosnia & Herzegovina,0
2016,sf1,T,Sweden,Greece,0
2016,sf1,T,Sweden,Moldova,0
2016,sf1,T,Sweden,San Marino,0
2016,sf1,T,Sweden,Estonia,0
2016,sf1,T,Sweden,Montenegro,0
2016,sf1,T,The Netherlands,Greece,0
2016,sf1,T,The Netherlands,Moldova,0
2016,sf1,T,The Netherlands,Estonia,0
2016,sf1,T,The Netherlands,Montenegro,0
2016,sf1,T,The Netherlands,Iceland,0
2016,sf2,J,Belarus,Israel,1
2016,sf2,J,Serbia,Poland,1
2016,sf2,J,Ireland,Belarus,2
2016,sf2,J,Israel,Ireland,2
2016,sf2,J,Norway,Israel,5
2016,sf2,J,Albania,Slovenia,6
2016,sf2,J,Georgia,Israel,6
2016,sf2,J,Belgium,Israel,10
2016,sf2,J,United Kingdom,Georgia,12
2016,sf2,J,Australia,Denmark,0
2016,sf2,J,Bulgaria,Norway,0
2016,sf2,J,Denmark,Belarus,0
2016,sf2,J,F.Y.R. Macedonia,Poland,0
2016,sf2,J,Germany,Serbia,0
2016,sf2,J,Italy,Belarus,0
2016,sf2,J,Latvia,Ireland,0
2016,sf2,J,Lithuania,Ireland,0
2016,sf2,J,Poland,Denmark,0
2016,sf2,J,Slovenia,Georgia,0
2016,sf2,J,Switzerland,Denmark,0
2016,sf2,J,Ukraine,Norway,0
2016,sf2,J,Belarus,Georgia,2
2016,sf2,J,Albania,Denmark,3
2016,sf2,J,Australia,Serbia,3
2016,sf2,J,Denmark,Latvia,3
2016,sf2,J,Norway,Ireland,3
2016,sf2,J,Serbia,Georgia,3
2016,sf2,J,Lithuania,Norway,4
2016,sf2,J,United Kingdom,Israel,4
2016,sf2,J,Bulgaria,Israel,5
2016,sf2,J,Ireland,Israel,7
2016,sf2,J,Ukraine,Israel,7
2016,sf2,J,Israel,F.Y.R. Macedonia,8
2016,sf2,J,Germany,Israel,12
2016,sf2,J,Belgium,Albania,0
2016,sf2,J,F.Y.R. Macedonia,Norway,0
2016,sf2,J,Georgia,Serbia,0
2016,sf2,J,Italy,F.Y.R. Macedonia,0
2016,sf2,J,Latvia,Denmark,0
2016,sf2,J,Poland,Ireland,0
2016,sf2,J,Slovenia,Norway,0
2016,sf2,J,Switzerland,Ireland,0
2016,sf2,J,Lithuania,Bulgaria,2
2016,sf2,J,Norway,Latvia,2
2016,sf2,J,Bulgaria,Lithuania,3
2016,sf2,J,Poland,Lithuania,3
2016,sf2,J,Switzerland,Bulgaria,4
2016,sf2,J,Germany,Latvia,5
2016,sf2,J,Belarus,Norway,6
2016,sf2,J,Ukraine,Latvia,6
2016,sf2,J,United Kingdom,Ukraine,6
2016,sf2,J,Denmark,Bulgaria,7
2016,sf2,J,F.Y.R. Macedonia,Slovenia,7
2016,sf2,J,Latvia,Bulgaria,7
2016,sf2,J,Georgia,Belgium,10
2016,sf2,J,Italy,Australia,12
2016,sf2,J,Albania,Switzerland,0
2016,sf2,J,Australia,Ukraine,0
2016,sf2,J,Belgium,Latvia,0
2016,sf2,J,Ireland,Denmark,0
2016,sf2,J,Israel,Belarus,0
2016,sf2,J,Serbia,Norway,0
2016,sf2,J,Slovenia,Albania,0
2016,sf2,J,Italy,Lithuania,1
2016,sf2,J,Australia,F.Y.R. Macedonia,2
2016,sf2,J,Germany,Lithuania,3
2016,sf2,J,Slovenia,Poland,3
2016,sf2,J,Denmark,Ireland,4
2016,sf2,J,F.Y.R. Macedonia,Australia,4
2016,sf2,J,Lithuania,Belgium,5
2016,sf2,J,Poland,Bulgaria,5
2016,sf2,J,Bulgaria,Belarus,6
2016,sf2,J,Norway,Ukraine,6
2016,sf2,J,Serbia,Slovenia,6
2016,sf2,J,United Kingdom,Belgium,7
2016,sf2,J,Georgia,Australia,8
2016,sf2,J,Ukraine,Belgium,10
2016,sf2,J,Belarus,Belgium,12
2016,sf2,J,Albania,Lithuania,0
2016,sf2,J,Belgium,Ireland,0
2016,sf2,J,Ireland,Ukraine,0
2016,sf2,J,Israel,Denmark,0
2016,sf2,J,Latvia,Poland,0
2016,sf2,J,Switzerland,F.Y.R. Macedonia,0
2016,sf2,J,Denmark,Ukraine,1
2016,sf2,J,F.Y.R. Macedonia,Belgium,3
2016,sf2,J,Israel,Lithuania,4
2016,sf2,J,Italy,Belgium,4
2016,sf2,J,Albania,Ukraine,5
2016,sf2,J,Switzerland,Ukraine,5
2016,sf2,J,Latvia,Georgia,6
2016,sf2,J,Poland,Latvia,6
2016,sf2,J,Slovenia,Bulgaria,6
2016,sf2,J,Bulgaria,Serbia,8
2016,sf2,J,Germany,Georgia,10
2016,sf2,J,Ireland,Bulgaria,10
2016,sf2,J,Lithuania,Australia,12
2016,sf2,J,Australia,Latvia,0
2016,sf2,J,Belarus,Latvia,0
2016,sf2,J,Belgium,Denmark,0
2016,sf2,J,Georgia,Bulgaria,0
2016,sf2,J,Norway,Denmark,0
2016,sf2,J,Serbia,Belarus,0
2016,sf2,J,Ukraine,Bulgaria,0
2016,sf2,J,United Kingdom,Latvia,0
2016,sf2,J,Poland,Belgium,2
2016,sf2,J,Latvia,Belgium,4
2016,sf2,J,Belgium,Ukraine,5
2016,sf2,J,Italy,Serbia,5
2016,sf2,J,Slovenia,Australia,5
2016,sf2,J,Germany,Belgium,8
2016,sf2,J,Ukraine,Lithuania,8
2016,sf2,J,Albania,Australia,10
2016,sf2,J,Australia,Israel,10
2016,sf2,J,F.Y.R. Macedonia,Ukraine,10
2016,sf2,J,Norway,Bulgaria,10
2016,sf2,J,Serbia,Ukraine,10
2016,sf2,J,United Kingdom,Australia,10
2016,sf2,J,Ireland,Belgium,12
2016,sf2,J,Switzerland,Australia,12
2016,sf2,J,Belarus,Poland,0
2016,sf2,J,Bulgaria,Poland,0
2016,sf2,J,Denmark,Poland,0
2016,sf2,J,Georgia,Belarus,0
2016,sf2,J,Israel,Poland,0
2016,sf2,J,Lithuania,Belarus,0
2016,sf2,J,Latvia,Belarus,1
2016,sf2,J,F.Y.R. Macedonia,Latvia,2
2016,sf2,J,United Kingdom,Ireland,2
2016,sf2,J,Georgia,Poland,3
2016,sf2,J,Lithuania,Poland,3
2016,sf2,J,Germany,Bulgaria,4
2016,sf2,J,Ireland,Latvia,4
2016,sf2,J,Serbia,Australia,4
2016,sf2,J,Belgium,Bulgaria,6
2016,sf2,J,Albania,Bulgaria,7
2016,sf2,J,Norway,Belgium,7
2016,sf2,J,Poland,Georgia,7
2016,sf2,J,Belarus,Australia,8
2016,sf2,J,Denmark,Lithuania,10
2016,sf2,J,Israel,Ukraine,10
2016,sf2,J,Bulgaria,Australia,12
2016,sf2,J,Slovenia,Belgium,12
2016,sf2,J,Ukraine,Australia,12
2016,sf2,J,Australia,Ireland,0
2016,sf2,J,Italy,Bulgaria,0
2016,sf2,J,Switzerland,Poland,0
2016,sf2,J,Serbia,Bulgaria,2
2016,sf2,J,Belgium,Lithuania,3
2016,sf2,J,Belarus,Bulgaria,4
2016,sf2,J,Poland,Belarus,4
2016,sf2,J,Ukraine,Georgia,4
2016,sf2,J,Georgia,Latvia,5
2016,sf2,J,United Kingdom,Bulgaria,5
2016,sf2,J,Germany,Ukraine,6
2016,sf2,J,Ireland,Australia,6
2016,sf2,J,Israel,Belgium,6
2016,sf2,J,Australia,Lithuania,7
2016,sf2,J,Switzerland,Belgium,7
2016,sf2,J,F.Y.R. Macedonia,Bulgaria,8
2016,sf2,J,Latvia,Australia,8
2016,sf2,J,Slovenia,Ukraine,8
2016,sf2,J,Lithuania,Georgia,10
2016,sf2,J,Denmark,Australia,12
2016,sf2,J,Norway,Australia,12
2016,sf2,J,Albania,Belgium,0
2016,sf2,J,Bulgaria,F.Y.R. Macedonia,0
2016,sf2,J,Italy,Albania,0
2016,sf2,J,Georgia,Lithuania,2
2016,sf2,J,Israel,Bulgaria,3
2016,sf2,J,Italy,Poland,3
2016,sf2,J,Norway,Poland,4
2016,sf2,J,Ukraine,Belarus,5
2016,sf2,J,Denmark,Norway,6
2016,sf2,J,Germany,Australia,7
2016,sf2,J,Australia,Bulgaria,8
2016,sf2,J,Lithuania,Ukraine,8
2016,sf2,J,Belarus,Lithuania,10
2016,sf2,J,Bulgaria,Belgium,10
2016,sf2,J,Poland,Australia,10
2016,sf2,J,Belgium,Australia,12
2016,sf2,J,F.Y.R. Macedonia,Serbia,12
2016,sf2,J,Latvia,Lithuania,12
2016,sf2,J,Albania,Norway,0
2016,sf2,J,Ireland,Poland,0
2016,sf2,J,Serbia,Belgium,0
2016,sf2,J,Slovenia,F.Y.R. Macedonia,0
2016,sf2,J,Switzerland,Albania,0
2016,sf2,J,United Kingdom,Poland,0
2016,sf2,J,Ukraine,Poland,1
2016,sf2,J,Ireland,Lithuania,3
2016,sf2,J,Switzerland,Serbia,3
2016,sf2,J,Bulgaria,Ukraine,4
2016,sf2,J,Belarus,Ukraine,7
2016,sf2,J,Lithuania,Latvia,7
2016,sf2,J,Denmark,Belgium,8
2016,sf2,J,Norway,Lithuania,8
2016,sf2,J,United Kingdom,Lithuania,8
2016,sf2,J,Italy,Ukraine,10
2016,sf2,J,Latvia,Ukraine,10
2016,sf2,J,Albania,F.Y.R. Macedonia,12
2016,sf2,J,Australia,Belgium,12
2016,sf2,J,Georgia,Ukraine,12
2016,sf2,J,Israel,Australia,12
2016,sf2,J,Poland,Ukraine,12
2016,sf2,J,Serbia,F.Y.R. Macedonia,12
2016,sf2,J,Belgium,Poland,0
2016,sf2,J,F.Y.R. Macedonia,Albania,0
2016,sf2,J,Germany,Poland,0
2016,sf2,J,Slovenia,Serbia,0
2016,sf2,J,Albania,Latvia,1
2016,sf2,J,Australia,Switzerland,1
2016,sf2,J,Belgium,Switzerland,1
2016,sf2,J,Bulgaria,Slovenia,1
2016,sf2,J,F.Y.R. Macedonia,Georgia,1
2016,sf2,J,Georgia,Norway,1
2016,sf2,J,Germany,Switzerland,1
2016,sf2,J,Ireland,Georgia,1
2016,sf2,J,Israel,Switzerland,1
2016,sf2,J,Lithuania,Slovenia,1
2016,sf2,J,Norway,Georgia,1
2016,sf2,J,Poland,Serbia,1
2016,sf2,J,Slovenia,Lithuania,1
2016,sf2,J,Switzerland,Belarus,1
2016,sf2,J,United Kingdom,Norway,1
2016,sf2,J,Albania,Poland,2
2016,sf2,J,Belgium,Serbia,2
2016,sf2,J,Bulgaria,Albania,2
2016,sf2,J,Denmark,Switzerland,2
2016,sf2,J,Germany,Belarus,2
2016,sf2,J,Italy,Ireland,2
2016,sf2,J,Latvia,Israel,2
2016,sf2,J,Slovenia,Belarus,2
2016,sf2,J,Switzerland,Norway,2
2016,sf2,J,Ukraine,Ireland,2
2016,sf2,J,Belarus,Denmark,3
2016,sf2,J,Latvia,Slovenia,3
2016,sf2,J,Ukraine,Serbia,3
2016,sf2,J,United Kingdom,Belarus,3
2016,sf2,J,Albania,Israel,4
2016,sf2,J,Australia,Slovenia,4
2016,sf2,J,Belgium,Norway,4
2016,sf2,J,Georgia,Denmark,4
2016,sf2,J,Slovenia,Israel,4
2016,sf2,J,Australia,Norway,5
2016,sf2,J,Belarus,Serbia,5
2016,sf2,J,Denmark,Israel,5
2016,sf2,J,F.Y.R. Macedonia,Lithuania,5
2016,sf2,J,Ireland,Switzerland,5
2016,sf2,J,Israel,Georgia,5
2016,sf2,J,Latvia,Serbia,5
2016,sf2,J,Serbia,Lithuania,5
2016,sf2,J,Australia,Belarus,6
2016,sf2,J,F.Y.R. Macedonia,Israel,6
2016,sf2,J,Italy,Slovenia,6
2016,sf2,J,Lithuania,Israel,6
2016,sf2,J,Switzerland,Latvia,6
2016,sf2,J,Belgium,Slovenia,7
2016,sf2,J,Bulgaria,Georgia,7
2016,sf2,J,Georgia,Switzerland,7
2016,sf2,J,Israel,Latvia,7
2016,sf2,J,Italy,Georgia,7
2016,sf2,J,Serbia,Israel,7
2016,sf2,J,Slovenia,Switzerland,7
2016,sf2,J,Albania,Serbia,8
2016,sf2,J,Belgium,Georgia,8
2016,sf2,J,Ireland,Slovenia,8
2016,sf2,J,Italy,Israel,8
2016,sf2,J,Poland,Israel,8
2016,sf2,J,Serbia,Albania,8
2016,sf2,J,Switzerland,Lithuania,8
2016,sf2,J,Slovenia,Latvia,10
2016,sf2,J,Switzerland,Israel,10
2016,sf2,J,Albania,Belarus,0
2016,sf2,J,Albania,Ireland,0
2016,sf2,J,Albania,Georgia,0
2016,sf2,J,Australia,Poland,0
2016,sf2,J,Australia,Georgia,0
2016,sf2,J,Australia,Albania,0
2016,sf2,J,Belarus,Switzerland,0
2016,sf2,J,Belarus,Ireland,0
2016,sf2,J,Belarus,F.Y.R. Macedonia,0
2016,sf2,J,Belarus,Slovenia,0
2016,sf2,J,Belarus,Albania,0
2016,sf2,J,Belgium,Belarus,0
2016,sf2,J,Belgium,F.Y.R. Macedonia,0
2016,sf2,J,Bulgaria,Latvia,0
2016,sf2,J,Bulgaria,Switzerland,0
2016,sf2,J,Bulgaria,Ireland,0
2016,sf2,J,Bulgaria,Denmark,0
2016,sf2,J,Denmark,Serbia,0
2016,sf2,J,Denmark,F.Y.R. Macedonia,0
2016,sf2,J,Denmark,Slovenia,0
2016,sf2,J,Denmark,Georgia,0
2016,sf2,J,Denmark,Albania,0
2016,sf2,J,F.Y.R. Macedonia,Switzerland,0
2016,sf2,J,F.Y.R. Macedonia,Belarus,0
2016,sf2,J,F.Y.R. Macedonia,Ireland,0
2016,sf2,J,F.Y.R. Macedonia,Denmark,0
2016,sf2,J,Georgia,Ireland,0
2016,sf2,J,Georgia,F.Y.R. Macedonia,0
2016,sf2,J,Georgia,Slovenia,0
2016,sf2,J,Georgia,Albania,0
2016,sf2,J,Germany,Ireland,0
2016,sf2,J,Germany,F.Y.R. Macedonia,0
2016,sf2,J,Germany,Slovenia,0
2016,sf2,J,Germany,Denmark,0
2016,sf2,J,Germany,Norway,0
2016,sf2,J,Germany,Albania,0
2016,sf2,J,Ireland,Serbia,0
2016,sf2,J,Ireland,F.Y.R. Macedonia,0
2016,sf2,J,Ireland,Norway,0
2016,sf2,J,Ireland,Albania,0
2016,sf2,J,Israel,Serbia,0
2016,sf2,J,Israel,Slovenia,0
2016,sf2,J,Israel,Norway,0
2016,sf2,J,Israel,Albania,0
2016,sf2,J,Italy,Latvia,0
2016,sf2,J,Italy,Switzerland,0
2016,sf2,J,Italy,Denmark,0
2016,sf2,J,Italy,Norway,0
2016,sf2,J,Latvia,Switzerland,0
2016,sf2,J,Latvia,F.Y.R. Macedonia,0
2016,sf2,J,Latvia,Norway,0
2016,sf2,J,Latvia,Albania,0
2016,sf2,J,Lithuania,Switzerland,0
2016,sf2,J,Lithuania,Serbia,0
2016,sf2,J,Lithuania,F.Y.R. Macedonia,0
2016,sf2,J,Lithuania,Denmark,0
2016,sf2,J,Lithuania,Albania,0
2016,sf2,J,Norway,Switzerland,0
2016,sf2,J,Norway,Belarus,0
2016,sf2,J,Norway,Serbia,0
